time,pos_x,pos_z,rot_y
1784.692,-4.5,-4.5,45
1784.704,-4.4031,-4.4031,45
1784.713,-4.3907,-4.3907,45
1784.721,-4.379,-4.379,45
1784.729,-4.3672,-4.3672,45
1784.738,-4.3554,-4.3554,45
1784.746,-4.3436,-4.3436,45
1784.754,-4.3318,-4.3318,45
1784.763,-4.32,-4.32,45
1784.773,-4.3059,-4.3059,45
1784.782,-4.2932,-4.2932,45
1784.79,-4.2811,-4.2811,45
1784.8,-4.2679,-4.2679,45
1784.809,-4.255,-4.255,45
1784.817,-4.2432,-4.2432,45
1784.825,-4.2384,-4.2384,45
1784.834,-4.2384,-4.2384,45
1784.842,-4.2384,-4.2384,45
1784.85,-4.2384,-4.2384,45
1784.859,-4.2384,-4.2384,45
1784.867,-4.2384,-4.2384,45
1784.875,-4.2384,-4.2384,45
1784.884,-4.2384,-4.2384,45
1784.892,-4.2384,-4.2384,45
1784.9,-4.2384,-4.2384,45
1784.909,-4.2384,-4.2384,45
1784.918,-4.2384,-4.2384,45
1784.926,-4.2384,-4.2384,45
1784.934,-4.2384,-4.2384,45
1784.943,-4.2384,-4.2384,45
1784.951,-4.2384,-4.2384,45
1784.959,-4.2384,-4.2384,45
1784.968,-4.2384,-4.2384,45
1784.976,-4.2384,-4.2384,45
1784.985,-4.2384,-4.2384,45
1784.993,-4.2384,-4.2384,45
1785.001,-4.2384,-4.2384,45
1785.01,-4.2384,-4.2384,45
1785.018,-4.2384,-4.2384,45
1785.027,-4.2384,-4.2384,45
1785.035,-4.2384,-4.2384,45
1785.044,-4.2384,-4.2384,45
1785.052,-4.2384,-4.2384,45
1785.061,-4.2384,-4.2384,45
1785.07,-4.2384,-4.2384,45
1785.078,-4.2384,-4.2384,45
1785.086,-4.2384,-4.2384,45
1785.095,-4.2384,-4.2384,45
1785.103,-4.2384,-4.2384,45
1785.111,-4.2384,-4.2384,45
1785.12,-4.2384,-4.2384,45
1785.128,-4.2384,-4.2384,45
1785.136,-4.2384,-4.2384,45
1785.145,-4.2384,-4.2384,45
1785.153,-4.2384,-4.2384,45
1785.162,-4.2384,-4.2384,45
1785.17,-4.2384,-4.2384,45
1785.178,-4.2384,-4.2384,45
1785.187,-4.2384,-4.2384,45
1785.197,-4.2384,-4.2384,44.9721
1785.207,-4.2384,-4.2384,44.9204
1785.216,-4.2384,-4.2384,44.8544
1785.224,-4.2384,-4.2384,44.7745
1785.234,-4.2384,-4.2384,44.6633
1785.242,-4.2384,-4.2384,44.5459
1785.25,-4.2384,-4.2384,44.4088
1785.26,-4.2384,-4.2384,44.2257
1785.27,-4.2384,-4.2384,44.0222
1785.278,-4.2384,-4.2384,43.828
