time,pos_x,pos_z,rot_y
1782.557,-4.3912,-3.9909,12.049
1782.565,-4.3948,-3.9768,11.5055
1782.574,-4.3982,-3.9623,10.9796
1782.582,-4.4011,-3.9475,10.4715
1782.591,-4.4038,-3.932,9.9735
1782.599,-4.4059,-3.9165,9.5011
1782.607,-4.4076,-3.9007,9.0463
1782.616,-4.4088,-3.8843,8.5991
1782.624,-4.4095,-3.8681,8.1802
1782.634,-4.4098,-3.8489,7.7133
1782.642,-4.4093,-3.8323,7.3319
1782.651,-4.4083,-3.8158,6.9693
1782.659,-4.4068,-3.7987,6.6151
1782.668,-4.4049,-3.7816,6.2777
1782.676,-4.4031,-3.765,5.9692
1782.684,-4.4015,-3.7484,5.6785
1782.693,-4.3999,-3.7318,5.4055
1782.701,-4.3984,-3.7152,5.1502
1782.71,-4.397,-3.6981,4.9055
1782.718,-4.3956,-3.6815,4.6862
1782.726,-4.3943,-3.6649,4.4846
1782.735,-4.393,-3.647,4.2889
1782.744,-4.3917,-3.629,4.1116
1782.753,-4.3905,-3.6124,3.9658
1782.761,-4.3894,-3.5957,3.8379
1782.769,-4.3883,-3.5789,3.7266
1782.778,-4.3872,-3.5623,3.6342
1782.786,-4.3862,-3.5456,3.5596
1782.804,-4.384,-3.5091,3.4811
1782.813,-4.383,-3.4925,3.4631
1782.821,-4.382,-3.4758,3.4628
1782.83,-4.3808,-3.457,3.4628
1782.839,-4.3798,-3.4404,3.4628
1782.847,-4.3788,-3.4238,3.4628
1782.856,-4.3778,-3.407,3.4628
1782.864,-4.3768,-3.39,3.4628
1782.872,-4.3758,-3.3734,3.4628
1782.881,-4.3748,-3.3567,3.4628
1782.889,-4.3737,-3.3398,3.4628
1782.897,-4.3727,-3.3232,3.4628
1782.906,-4.3717,-3.3066,3.4628
1782.914,-4.3707,-3.2899,3.4628
1782.922,-4.3697,-3.2733,3.4628
1782.931,-4.3687,-3.2567,3.4628
1782.939,-4.3677,-3.24,3.4628
1782.948,-4.3667,-3.2234,3.4628
1782.956,-4.3657,-3.2067,3.4628
1782.964,-4.3647,-3.1901,3.4628
1782.973,-4.3637,-3.1735,3.4628
1782.981,-4.3627,-3.1568,3.4628
1782.99,-4.3616,-3.1394,3.4628
1782.998,-4.3606,-3.1228,3.4628
1783.006,-4.3596,-3.1061,3.4628
1783.015,-4.3586,-3.0895,3.4628
1783.023,-4.3576,-3.0729,3.4628
1783.031,-4.3566,-3.0557,3.4628
1783.04,-4.3555,-3.0378,3.4628
1783.049,-4.3545,-3.0212,3.4628
1783.057,-4.3535,-3.0045,3.4628
1783.066,-4.3524,-2.9876,3.4628
1783.074,-4.3514,-2.971,3.4628
1783.082,-4.3504,-2.9544,3.4628
1783.091,-4.3494,-2.9377,3.4628
1783.099,-4.3484,-2.9209,3.4628
1783.107,-4.3474,-2.9043,3.4628
1783.116,-4.3464,-2.8877,3.4628
1783.124,-4.3454,-2.871,3.4628
1783.134,-4.3442,-2.852,3.4628
1783.142,-4.3432,-2.8353,3.4628
1783.15,-4.3422,-2.8186,3.4628
1783.159,-4.3412,-2.802,3.4628
1783.167,-4.3402,-2.7854,3.4628
1783.175,-4.3392,-2.7687,3.4628
1783.184,-4.3382,-2.7521,3.4628
1783.192,-4.3371,-2.7344,3.4628
1783.201,-4.3361,-2.7178,3.4628
1783.209,-4.3351,-2.7011,3.4628
1783.217,-4.3341,-2.6845,3.4628
1783.226,-4.3331,-2.6679,3.4628
1783.234,-4.3321,-2.6512,3.4628
1783.242,-4.3311,-2.6346,3.4628
1783.251,-4.3301,-2.618,3.4628
1783.259,-4.329,-2.6007,3.4628
1783.268,-4.328,-2.5835,3.4628
1783.276,-4.327,-2.5668,3.4628
1783.285,-4.326,-2.5502,3.4628
1783.293,-4.325,-2.5336,3.4628
1783.303,-4.3237,-2.5128,3.4628
1783.313,-4.3225,-2.4938,3.4628
1783.322,-4.3215,-2.476,3.4628
1783.33,-4.3204,-2.4588,3.4628
1783.339,-4.3194,-2.4422,3.4628
1783.347,-4.3184,-2.4255,3.4628
1783.356,-4.3173,-2.4078,3.4628
1783.364,-4.3163,-2.3911,3.4628
1783.373,-4.3153,-2.3745,3.4628
1783.381,-4.3143,-2.3578,3.4628
1783.389,-4.3133,-2.3412,3.4628
1783.398,-4.3123,-2.3246,3.4628
1783.406,-4.3113,-2.3079,3.4628
1783.414,-4.3103,-2.2913,3.4628
1783.423,-4.3093,-2.2747,3.4628
1783.431,-4.3083,-2.258,3.4628
1783.439,-4.3073,-2.2414,3.4628
1783.448,-4.3062,-2.2239,3.4628
1783.457,-4.3051,-2.2061,3.4628
1783.466,-4.3041,-2.189,3.4628
1783.474,-4.3031,-2.1723,3.4628
1783.482,-4.3021,-2.1555,3.4628
1783.491,-4.3011,-2.1388,3.4628
1783.499,-4.3001,-2.1222,3.4628
1783.507,-4.2991,-2.1055,3.4628
1783.516,-4.298,-2.0884,3.4628
1783.524,-4.297,-2.0717,3.4628
1783.533,-4.296,-2.0551,3.4628
1783.541,-4.295,-2.0384,3.4628
1783.549,-4.294,-2.0218,3.4628
1783.558,-4.293,-2.0051,3.4628
1783.566,-4.292,-1.9885,3.4628
1783.574,-4.291,-1.9718,3.4628
1783.583,-4.29,-1.9552,3.4628
1783.591,-4.2889,-1.9386,3.4628
1783.599,-4.2879,-1.9219,3.4628
1783.608,-4.2869,-1.9053,3.4628
1783.617,-4.2859,-1.8876,3.4628
1783.625,-4.2849,-1.871,3.4628
1783.633,-4.2838,-1.854,3.4628
1783.642,-4.2828,-1.837,3.4628
1783.65,-4.2818,-1.8204,3.4628
1783.659,-4.2808,-1.8038,3.4628
1783.667,-4.2798,-1.7871,3.4628
1783.675,-4.2788,-1.7705,3.4628
1783.684,-4.2778,-1.7538,3.4628
1783.692,-4.2768,-1.7372,3.4628
1783.7,-4.2758,-1.7206,3.4628
1783.709,-4.2748,-1.7039,3.4628
1783.717,-4.2737,-1.6873,3.4628
1783.725,-4.2727,-1.6704,3.4628
1783.734,-4.2717,-1.6536,3.4628
1783.742,-4.2707,-1.637,3.4628
1783.75,-4.2697,-1.6204,3.4628
1783.759,-4.2687,-1.6037,3.4628
1783.767,-4.2677,-1.5871,3.4628
1783.776,-4.2667,-1.5705,3.4628
1783.784,-4.2657,-1.5538,3.4628
1783.792,-4.2647,-1.5372,3.4628
1783.801,-4.2637,-1.5205,3.4628
1783.809,-4.2626,-1.5039,3.4628
1783.817,-4.2616,-1.4873,3.4628
1783.825,-4.2606,-1.4706,3.4628
1783.834,-4.2596,-1.4535,3.4628
1783.842,-4.2586,-1.4368,3.4628
1783.851,-4.2576,-1.4202,3.4628
1783.859,-4.2566,-1.4034,3.4628
1783.868,-4.2556,-1.3868,3.4628
1783.876,-4.2545,-1.3694,3.4628
1783.885,-4.2535,-1.3527,3.4628
1783.893,-4.2525,-1.3361,3.4628
1783.901,-4.2515,-1.3195,3.4628
1783.91,-4.2504,-1.3014,3.4628
1783.919,-4.2494,-1.2848,3.4628
1783.927,-4.2484,-1.268,3.4628
1783.936,-4.2473,-1.2508,3.4628
1783.944,-4.2463,-1.2341,3.4628
1783.952,-4.2453,-1.2174,3.4628
1783.961,-4.2443,-1.2008,3.4628
1783.969,-4.2433,-1.1834,3.4628
1783.978,-4.2422,-1.1668,3.4628
1783.986,-4.2412,-1.1501,3.4628
1783.994,-4.2402,-1.1335,3.4628
1784.003,-4.2392,-1.1168,3.4628
1784.011,-4.2382,-1.1002,3.4628
1784.019,-4.2372,-1.0835,3.4628
1784.028,-4.2362,-1.0669,3.4628
1784.036,-4.2352,-1.05,3.4628
1784.045,-4.2342,-1.0334,3.4628
1784.053,-4.2331,-1.0157,3.4628
1784.062,-4.2321,-0.9987,3.4628
1784.07,-4.2311,-0.9821,3.4628
1784.08,-4.2299,-0.9633,3.4628
1784.088,-4.2289,-0.9466,3.4628
1784.096,-4.2279,-0.9299,3.4628
1784.105,-4.2269,-0.9133,3.4628
1784.113,-4.2259,-0.8966,3.4628
1784.121,-4.2249,-0.88,3.4628
1784.139,-4.2228,-0.8453,3.4628
1784.147,-4.2218,-0.8287,3.4628
1784.156,-4.2207,-0.8115,3.4628
1784.164,-4.2197,-0.7948,3.4628
1784.172,-4.2187,-0.7782,3.4628
1784.181,-4.2177,-0.7616,3.4628
1784.189,-4.2167,-0.7449,3.4628
1784.197,-4.2157,-0.7283,3.4628
1784.206,-4.2147,-0.7117,3.4628
1784.214,-4.2137,-0.695,3.4628
1784.222,-4.2127,-0.6784,3.4628
1784.231,-4.2116,-0.6603,3.4628
1784.24,-4.2106,-0.6436,3.4628
1784.248,-4.2096,-0.627,3.4628
1784.258,-4.2084,-0.6072,3.4628
1784.267,-4.2073,-0.5899,3.4628
1784.275,-4.2063,-0.5733,3.4628
1784.283,-4.2053,-0.5567,3.4628
1784.292,-4.2043,-0.54,3.4628
1784.3,-4.2033,-0.5228,3.4628
1784.31,-4.2021,-0.503,3.4628
1784.321,-4.2008,-0.4824,3.4628
1784.33,-4.1997,-0.464,3.4628
1784.338,-4.1987,-0.4473,3.4628
1784.346,-4.1977,-0.4307,3.4628
1784.355,-4.1967,-0.414,3.4628
1784.363,-4.1957,-0.3974,3.4628
1784.371,-4.1947,-0.3808,3.4628
1784.38,-4.1937,-0.3641,3.4628
1784.388,-4.1927,-0.3475,3.4628
1784.397,-4.1916,-0.3298,3.4628
1784.405,-4.1906,-0.3131,3.4628
1784.414,-4.1896,-0.2965,3.4628
1784.422,-4.1886,-0.2799,3.4628
1784.43,-4.1876,-0.2632,3.4628
1784.439,-4.1866,-0.2466,3.4628
1784.447,-4.1856,-0.23,3.4628
1784.455,-4.1845,-0.213,3.4628
1784.464,-4.1835,-0.1964,3.4628
1784.472,-4.1825,-0.1797,3.4628
1784.48,-4.1815,-0.1631,3.4628
1784.489,-4.1805,-0.1464,3.4628
1784.497,-4.1795,-0.1298,3.4628
1784.505,-4.1785,-0.1132,3.4628
1784.514,-4.1775,-0.0965,3.4628
1784.522,-4.1765,-0.0799,3.4628
1784.531,-4.1754,-0.0628,3.4628
1784.539,-4.1744,-0.0461,3.4628
1784.547,-4.1734,-0.0295,3.4628
1784.556,-4.1724,-0.0129,3.4628
1784.564,-4.1714,0.0038,3.4628
1784.572,-4.1704,0.0204,3.4628
1784.581,-4.1694,0.037,3.4628
1784.589,-4.1684,0.0537,3.4628
1784.597,-4.1674,0.0703,3.4628
1784.606,-4.1664,0.0869,3.4628
1784.614,-4.1654,0.1036,3.4628
1784.622,-4.1644,0.1202,3.4628
1784.631,-4.1634,0.1369,3.4628
1784.639,-4.1623,0.1538,3.4628
1784.647,-4.1613,0.1704,3.4628
1784.656,-4.1603,0.187,3.4628
1784.664,-4.1593,0.2037,3.4628
1784.672,-4.1583,0.2203,3.4628
1784.681,-4.1573,0.2369,3.4628
