time,pos_x,pos_z,rot_y
1777.749,-4.2504,-4.2253,37.134
1777.758,-4.252,-4.2235,36.5973
1777.767,-4.2539,-4.2214,35.9955
1777.775,-4.2559,-4.2193,35.412
1777.784,-4.2578,-4.2171,34.8205
1777.792,-4.2599,-4.2148,34.2112
1777.8,-4.2622,-4.2123,33.5742
1777.809,-4.2646,-4.2097,32.9134
1777.817,-4.267,-4.2069,32.2503
1777.826,-4.2696,-4.204,31.5695
1777.834,-4.2723,-4.201,30.871
1777.842,-4.2752,-4.1978,30.1627
1777.851,-4.2782,-4.1944,29.4532
1777.859,-4.2813,-4.191,28.7449
1777.867,-4.2845,-4.1873,28.0365
1777.876,-4.2882,-4.1832,27.2672
1777.885,-4.2917,-4.1792,26.5589
1777.893,-4.2954,-4.175,25.8505
1777.902,-4.2994,-4.1701,25.1128
1777.911,-4.3038,-4.1647,24.3567
1777.919,-4.3081,-4.1593,23.6483
1777.927,-4.3126,-4.1534,22.9371
1777.936,-4.3172,-4.1471,22.2287
1777.944,-4.3219,-4.1404,21.5203
1777.952,-4.3268,-4.1332,20.812
1777.961,-4.3318,-4.1256,20.1036
1777.969,-4.337,-4.1172,19.3748
1777.977,-4.3421,-4.1086,18.6663
1777.986,-4.3472,-4.0995,17.9577
1777.996,-4.3535,-4.0877,17.0886
1778.004,-4.3586,-4.0773,16.3793
1778.015,-4.3651,-4.0635,15.4746
1778.024,-4.3705,-4.0506,14.7024
1778.034,-4.376,-4.0367,13.9297
1778.042,-4.3805,-4.0241,13.2794
1778.051,-4.3848,-4.0111,12.6468
1778.059,-4.3889,-3.9976,12.0319
1778.068,-4.393,-3.9824,11.3848
1778.078,-4.3972,-3.9647,10.6792
1778.087,-4.4002,-3.9497,10.1205
1778.095,-4.4027,-3.9345,9.5821
1778.103,-4.4049,-3.919,9.0615
1778.112,-4.4066,-3.9032,8.5586
1778.12,-4.4078,-3.8871,8.0733
1778.128,-4.4086,-3.8708,7.6034
1778.137,-4.4088,-3.8544,7.1537
1778.145,-4.4084,-3.8375,6.7126
1778.154,-4.4076,-3.821,6.2987
1778.162,-4.4061,-3.8039,5.891
1778.171,-4.4045,-3.7873,5.513
1778.179,-4.403,-3.7707,5.1527
1778.187,-4.4016,-3.754,4.81
1778.196,-4.4003,-3.7374,4.4851
1778.204,-4.3991,-3.7208,4.178
1778.212,-4.3979,-3.7036,3.8794
1778.221,-4.3969,-3.687,3.6083
1778.229,-4.3959,-3.6703,3.3549
1778.237,-4.395,-3.6537,3.1192
1778.246,-4.3941,-3.637,2.9013
1778.254,-4.3933,-3.6198,2.6949
1778.263,-4.3926,-3.6026,2.5074
1778.271,-4.3919,-3.586,2.3438
1778.28,-4.3913,-3.5693,2.1979
1778.288,-4.3907,-3.5527,2.0697
1778.296,-4.3901,-3.536,1.9592
1778.305,-4.3895,-3.5189,1.8643
1778.314,-4.389,-3.5011,1.7859
1778.323,-4.3884,-3.4824,1.7258
1778.333,-4.3879,-3.4638,1.6883
1778.341,-4.3874,-3.4472,1.6722
1778.349,-4.3869,-3.4301,1.6722
1778.358,-4.3864,-3.4133,1.6722
1778.366,-4.3859,-3.3966,1.6722
1778.374,-4.3854,-3.38,1.6722
1778.383,-4.3849,-3.3633,1.6722
1778.391,-4.3844,-3.3466,1.6722
1778.399,-4.384,-3.33,1.6722
1778.408,-4.3835,-3.3133,1.6722
1778.416,-4.383,-3.2967,1.6722
1778.424,-4.3825,-3.28,1.6722
1778.433,-4.382,-3.2633,1.6722
1778.441,-4.3815,-3.2461,1.6722
1778.45,-4.381,-3.2287,1.6722
1778.458,-4.3805,-3.212,1.6722
1778.467,-4.38,-3.1951,1.6722
1778.476,-4.3795,-3.1774,1.6722
1778.484,-4.379,-3.1607,1.6722
1778.492,-4.3785,-3.1441,1.6722
1778.501,-4.378,-3.1274,1.6722
1778.509,-4.3776,-3.1107,1.6722
1778.517,-4.3771,-3.0941,1.6722
1778.526,-4.3766,-3.0774,1.6722
1778.535,-4.3761,-3.0597,1.6722
1778.543,-4.3756,-3.043,1.6722
1778.551,-4.3751,-3.0264,1.6722
1778.56,-4.3746,-3.0097,1.6722
1778.569,-4.3741,-2.9917,1.6722
1778.577,-4.3736,-2.975,1.6722
1778.585,-4.3731,-2.9583,1.6722
1778.594,-4.3726,-2.9417,1.6722
1778.602,-4.3721,-2.925,1.6722
1778.61,-4.3716,-2.9083,1.6722
1778.619,-4.3712,-2.8916,1.6722
1778.627,-4.3706,-2.8741,1.6722
1778.636,-4.3702,-2.8574,1.6722
1778.644,-4.3697,-2.8408,1.6722
1778.652,-4.3692,-2.8241,1.6722
1778.661,-4.3687,-2.8075,1.6722
1778.669,-4.3682,-2.7908,1.6722
1778.677,-4.3677,-2.7741,1.6722
1778.686,-4.3672,-2.7575,1.6722
1778.694,-4.3668,-2.7408,1.6722
1778.703,-4.3663,-2.7242,1.6722
1778.711,-4.3658,-2.7075,1.6722
1778.719,-4.3653,-2.6908,1.6722
1778.728,-4.3648,-2.6727,1.6722
1778.737,-4.3643,-2.6554,1.6722
1778.745,-4.3638,-2.6385,1.6722
1778.754,-4.3633,-2.6218,1.6722
1778.762,-4.3628,-2.6052,1.6722
1778.77,-4.3623,-2.5885,1.6722
1778.779,-4.3618,-2.5718,1.6722
1778.796,-4.3608,-2.5381,1.6722
1778.804,-4.3604,-2.5214,1.6722
1778.812,-4.3599,-2.5047,1.6722
1778.821,-4.3594,-2.488,1.6722
1778.829,-4.3589,-2.4713,1.6722
1778.837,-4.3584,-2.4547,1.6722
1778.846,-4.3579,-2.438,1.6722
1778.854,-4.3574,-2.4214,1.6722
1778.862,-4.3569,-2.4047,1.6722
1778.871,-4.3565,-2.388,1.6722
1778.879,-4.356,-2.3713,1.6722
1778.887,-4.3555,-2.3547,1.6722
1778.896,-4.355,-2.338,1.6722
1778.904,-4.3545,-2.3214,1.6722
1778.912,-4.354,-2.3045,1.6722
1778.921,-4.3535,-2.2879,1.6722
1778.929,-4.353,-2.2712,1.6722
1778.937,-4.3526,-2.2545,1.6722
1778.946,-4.3521,-2.2378,1.6722
1778.954,-4.3516,-2.2212,1.6722
1778.962,-4.3511,-2.2045,1.6722
1778.971,-4.3506,-2.1878,1.6722
1778.979,-4.3501,-2.1712,1.6722
1778.987,-4.3496,-2.1545,1.6722
1778.996,-4.3492,-2.1379,1.6722
1779.005,-4.3486,-2.1187,1.6722
1779.014,-4.3481,-2.1021,1.6722
1779.022,-4.3476,-2.0854,1.6722
1779.03,-4.3471,-2.0688,1.6722
1779.039,-4.3467,-2.0521,1.6722
1779.047,-4.3462,-2.0354,1.6722
1779.055,-4.3457,-2.0188,1.6722
1779.064,-4.3452,-2.0021,1.6722
1779.072,-4.3447,-1.9848,1.6722
1779.081,-4.3442,-1.9681,1.6722
1779.089,-4.3437,-1.9514,1.6722
1779.097,-4.3432,-1.9348,1.6722
1779.106,-4.3427,-1.9181,1.6722
1779.114,-4.3423,-1.9015,1.6722
1779.122,-4.3418,-1.8848,1.6722
1779.131,-4.3413,-1.8681,1.6722
1779.139,-4.3408,-1.8515,1.6722
1779.147,-4.3403,-1.8348,1.6722
1779.156,-4.3398,-1.8182,1.6722
1779.164,-4.3393,-1.8015,1.6722
1779.173,-4.3388,-1.7837,1.6722
1779.181,-4.3383,-1.767,1.6722
1779.19,-4.3378,-1.7503,1.6722
1779.198,-4.3374,-1.7337,1.6722
1779.206,-4.3369,-1.717,1.6722
1779.215,-4.3364,-1.7003,1.6722
1779.223,-4.3359,-1.6837,1.6722
1779.231,-4.3354,-1.667,1.6722
1779.24,-4.3349,-1.6504,1.6722
1779.248,-4.3344,-1.6337,1.6722
1779.257,-4.3339,-1.6158,1.6722
1779.265,-4.3334,-1.5991,1.6722
1779.274,-4.3329,-1.5824,1.6722
1779.282,-4.3325,-1.5657,1.6722
1779.29,-4.332,-1.549,1.6722
1779.299,-4.3315,-1.5324,1.6722
1779.309,-4.3309,-1.5113,1.6722
1779.319,-4.3303,-1.4921,1.6722
1779.329,-4.3297,-1.4711,1.6722
1779.339,-4.3291,-1.4514,1.6722
1779.349,-4.3285,-1.4314,1.6722
1779.358,-4.328,-1.4139,1.6722
1779.366,-4.3275,-1.3972,1.6722
1779.375,-4.327,-1.3805,1.6722
1779.383,-4.3266,-1.3638,1.6722
1779.392,-4.326,-1.3456,1.6722
1779.4,-4.3255,-1.3289,1.6722
1779.409,-4.3251,-1.3122,1.6722
1779.417,-4.3246,-1.2956,1.6722
1779.425,-4.3241,-1.2789,1.6722
1779.434,-4.3236,-1.2623,1.6722
1779.442,-4.3231,-1.2456,1.6722
1779.451,-4.3226,-1.227,1.6722
1779.46,-4.3221,-1.2103,1.6722
1779.468,-4.3216,-1.1937,1.6722
1779.477,-4.3211,-1.1766,1.6722
1779.485,-4.3206,-1.16,1.6722
1779.493,-4.3201,-1.1433,1.6722
1779.502,-4.3196,-1.1266,1.6722
1779.51,-4.3191,-1.11,1.6722
1779.518,-4.3187,-1.0933,1.6722
1779.527,-4.3182,-1.0766,1.6722
1779.535,-4.3177,-1.06,1.6722
1779.543,-4.3172,-1.0433,1.6722
1779.552,-4.3167,-1.0267,1.6722
1779.56,-4.3162,-1.01,1.6722
1779.568,-4.3157,-0.9933,1.6722
1779.577,-4.3153,-0.9767,1.6722
1779.585,-4.3148,-0.96,1.6722
1779.594,-4.3143,-0.9423,1.6722
1779.602,-4.3138,-0.9257,1.6722
1779.61,-4.3133,-0.9088,1.6722
1779.619,-4.3128,-0.8915,1.6722
1779.628,-4.3123,-0.8748,1.6722
1779.636,-4.3118,-0.8582,1.6722
1779.645,-4.3113,-0.8409,1.6722
1779.653,-4.3108,-0.8242,1.6722
1779.661,-4.3103,-0.8075,1.6722
1779.67,-4.3098,-0.7909,1.6722
1779.678,-4.3093,-0.7742,1.6722
1779.686,-4.3089,-0.7575,1.6722
1779.695,-4.3084,-0.7409,1.6722
1779.703,-4.3079,-0.7242,1.6722
1779.711,-4.3074,-0.707,1.6722
1779.72,-4.3069,-0.6904,1.6722
1779.728,-4.3064,-0.6737,1.6722
1779.737,-4.3059,-0.6552,1.6722
1779.746,-4.3054,-0.6384,1.6722
1779.754,-4.3049,-0.6217,1.6722
1779.762,-4.3044,-0.6051,1.6722
1779.771,-4.3039,-0.5884,1.6722
1779.779,-4.3034,-0.5718,1.6722
1779.787,-4.3029,-0.5551,1.6722
1779.796,-4.3025,-0.5384,1.6722
1779.804,-4.302,-0.5218,1.6722
1779.813,-4.3015,-0.5045,1.6722
1779.822,-4.3009,-0.4862,1.6722
1779.83,-4.3005,-0.4696,1.6722
1779.839,-4.3,-0.4529,1.6722
1779.847,-4.2995,-0.4363,1.6722
1779.855,-4.299,-0.4196,1.6722
1779.864,-4.2985,-0.4029,1.6722
1779.872,-4.298,-0.3863,1.6722
1779.88,-4.2975,-0.3696,1.6722
1779.889,-4.297,-0.353,1.6722
1779.897,-4.2966,-0.3363,1.6722
1779.905,-4.2961,-0.3196,1.6722
1779.914,-4.2956,-0.303,1.6722
1779.922,-4.2951,-0.2863,1.6722
1779.93,-4.2946,-0.2697,1.6722
1779.939,-4.2941,-0.253,1.6722
1779.947,-4.2936,-0.2363,1.6722
1779.955,-4.2932,-0.2197,1.6722
1779.964,-4.2927,-0.203,1.6722
1779.972,-4.2922,-0.1863,1.6722
1779.98,-4.2917,-0.1697,1.6722
1779.989,-4.2912,-0.153,1.6722
1779.997,-4.2907,-0.1363,1.6722
1780.005,-4.2902,-0.1197,1.6722
1780.015,-4.2897,-0.1011,1.6722
1780.023,-4.2892,-0.0844,1.6722
1780.031,-4.2887,-0.0678,1.6722
1780.04,-4.2882,-0.0511,1.6722
1780.048,-4.2877,-0.0344,1.6722
1780.056,-4.2873,-0.0178,1.6722
1780.065,-4.2867,-0.0002,1.6722
1780.074,-4.2862,0.0182,1.6722
1780.083,-4.2857,0.0349,1.6722
1780.091,-4.2852,0.0515,1.6722
1780.099,-4.2848,0.0682,1.6722
1780.108,-4.2843,0.0849,1.6722
1780.116,-4.2838,0.1015,1.6722
1780.124,-4.2833,0.1182,1.6722
1780.143,-4.2822,0.1549,1.6722
1780.151,-4.2817,0.1717,1.6722
1780.16,-4.2812,0.1902,1.6722
1780.169,-4.2807,0.207,1.6722
1780.177,-4.2802,0.2247,1.6722
1780.186,-4.2797,0.2414,1.6722
1780.195,-4.2792,0.26,1.6722
1780.204,-4.2786,0.2779,1.6722
1780.213,-4.2781,0.2959,1.6722
1780.222,-4.2776,0.3142,1.6722
1780.232,-4.277,0.3343,1.6722
1780.242,-4.2764,0.3531,1.6722
1780.251,-4.2759,0.3709,1.6722
1780.259,-4.2754,0.3882,1.6722
1780.271,-4.2748,0.4108,1.6722
1780.283,-4.274,0.4351,1.6722
1780.292,-4.2735,0.4529,1.6722
1780.3,-4.273,0.4696,1.6722
1780.312,-4.2723,0.494,1.6722
1780.322,-4.2717,0.5143,1.6722
1780.333,-4.2711,0.5353,1.6722
1780.341,-4.2706,0.552,1.6722
1780.35,-4.2701,0.5696,1.6722
1780.359,-4.2696,0.5875,1.6722
1780.368,-4.2691,0.6047,1.6722
1780.376,-4.2686,0.6214,1.6722
1780.384,-4.2681,0.638,1.6722
1780.393,-4.2676,0.6555,1.6722
1780.401,-4.2671,0.6723,1.6722
1780.41,-4.2666,0.689,1.6722
1780.418,-4.2661,0.7056,1.6722
1780.427,-4.2656,0.7228,1.6722
1780.435,-4.2651,0.7399,1.6722
1780.444,-4.2647,0.7565,1.6722
1780.452,-4.2642,0.7736,1.6722
1780.46,-4.2637,0.7903,1.6722
1780.47,-4.2631,0.8091,1.6722
1780.478,-4.2626,0.8257,1.6722
1780.486,-4.2622,0.8424,1.6722
1780.495,-4.2617,0.8591,1.6722
1780.503,-4.2612,0.8758,1.6722
1780.511,-4.2607,0.8924,1.6722
1780.52,-4.2602,0.9096,1.6722
1780.528,-4.2597,0.9264,1.6722
1780.537,-4.2592,0.9436,1.6722
1780.545,-4.2587,0.9603,1.6722
1780.554,-4.2582,0.9769,1.6722
1780.563,-4.2577,0.9953,1.6722
1780.571,-4.2572,1.012,1.6722
1780.58,-4.2567,1.0287,1.6722
1780.588,-4.2562,1.0453,1.6722
1780.596,-4.2557,1.0622,1.6722
1780.605,-4.2552,1.0789,1.6722
1780.614,-4.2547,1.0962,1.6722
1780.622,-4.2543,1.1129,1.6722
1780.63,-4.2538,1.1296,1.6722
1780.639,-4.2533,1.1464,1.6722
1780.647,-4.2528,1.1631,1.6722
1780.656,-4.2523,1.1803,1.6722
1780.664,-4.2518,1.1971,1.6722
1780.672,-4.2513,1.2138,1.6722
1780.681,-4.2508,1.2304,1.6722
1780.689,-4.2503,1.2471,1.6722
1780.697,-4.2498,1.2637,1.6722
1780.706,-4.2494,1.2805,1.6722
1780.714,-4.2489,1.2978,1.6722
1780.723,-4.2484,1.3148,1.6722
1780.731,-4.2479,1.332,1.6722
1780.74,-4.2474,1.3486,1.6722
1780.748,-4.2469,1.3653,1.6722
1780.756,-4.2464,1.382,1.6722
1780.765,-4.2459,1.3986,1.6722
1780.773,-4.2454,1.4153,1.6722
1780.782,-4.2449,1.4329,1.6722
1780.792,-4.2443,1.4538,1.6722
1780.801,-4.2438,1.4717,1.6722
1780.81,-4.2433,1.4884,1.6722
1780.818,-4.2428,1.5062,1.6722
1780.827,-4.2423,1.5228,1.6722
1780.836,-4.2418,1.5403,1.6722
1780.844,-4.2413,1.557,1.6722
1780.852,-4.2408,1.5736,1.6722
1780.861,-4.2403,1.5903,1.6722
1780.869,-4.2398,1.6069,1.6722
1780.877,-4.2393,1.6236,1.6722
1780.886,-4.2388,1.6416,1.6722
1780.895,-4.2383,1.6588,1.6722
1780.904,-4.2378,1.6768,1.6722
1780.912,-4.2373,1.6935,1.6722
1780.921,-4.2368,1.7104,1.6722
1780.929,-4.2363,1.727,1.6722
1780.937,-4.2358,1.7437,1.6722
1780.946,-4.2354,1.7603,1.6722
1780.954,-4.2349,1.777,1.6722
1780.963,-4.2343,1.7951,1.6722
1780.971,-4.2339,1.8117,1.6722
1780.98,-4.2333,1.8292,1.6722
1780.988,-4.2329,1.8458,1.6722
1780.997,-4.2324,1.8625,1.6722
1781.005,-4.2319,1.8791,1.6722
1781.014,-4.2314,1.8965,1.6722
1781.023,-4.2308,1.9159,1.6722
1781.032,-4.2303,1.9326,1.6722
1781.04,-4.2298,1.9493,1.6722
1781.049,-4.2293,1.9664,1.6722
1781.057,-4.2288,1.9831,1.6722
1781.065,-4.2284,1.9997,1.6722
1781.074,-4.2279,2.0164,1.6722
1781.082,-4.2274,2.0331,1.6722
1781.09,-4.2269,2.0497,1.6722
1781.099,-4.2264,2.0672,1.6722
1781.107,-4.2259,2.0838,1.6722
1781.116,-4.2254,2.1005,1.6722
1781.124,-4.2249,2.1173,1.6722
1781.133,-4.2244,2.1348,1.6722
1781.141,-4.2239,2.1514,1.6722
1781.15,-4.2234,2.1681,1.6722
1781.158,-4.223,2.1848,1.6722
1781.166,-4.2225,2.2014,1.6722
1781.175,-4.222,2.2181,1.6722
1781.183,-4.2215,2.2347,1.6722
1781.191,-4.221,2.2514,1.6722
1781.2,-4.2205,2.2683,1.6722
1781.208,-4.22,2.285,1.6722
1781.216,-4.2195,2.3017,1.6722
1781.225,-4.2191,2.3183,1.6722
1781.233,-4.2186,2.335,1.6722
1781.241,-4.2181,2.3516,1.6722
1781.25,-4.2176,2.3695,1.6722
1781.259,-4.2171,2.3861,1.6722
1781.267,-4.2166,2.4028,1.6722
1781.275,-4.2161,2.4194,1.6722
1781.284,-4.2156,2.4361,1.6722
1781.292,-4.2151,2.4528,1.6722
1781.301,-4.2146,2.4704,1.6722
1781.312,-4.214,2.4932,1.6722
1781.322,-4.2134,2.5119,1.6722
1781.332,-4.2128,2.5332,1.6722
1781.341,-4.2123,2.5499,1.6722
1781.349,-4.2118,2.5665,1.6722
1781.357,-4.2113,2.5832,1.6722
1781.366,-4.2108,2.5999,1.6722
1781.375,-4.2103,2.6185,1.6722
1781.383,-4.2098,2.6352,1.6722
1781.392,-4.2093,2.6518,1.6722
1781.4,-4.2088,2.6685,1.6722
1781.408,-4.2084,2.6852,1.6722
1781.417,-4.2079,2.7018,1.6722
1781.425,-4.2074,2.7185,1.6722
1781.434,-4.2069,2.7358,1.6722
1781.442,-4.2064,2.7525,1.6722
1781.451,-4.2059,2.7705,1.6722
1781.459,-4.2054,2.7872,1.6722
1781.468,-4.2049,2.8038,1.6722
1781.476,-4.2044,2.8205,1.6722
1781.484,-4.2039,2.8372,1.6722
1781.493,-4.2034,2.8538,1.6722
1781.51,-4.2024,2.8885,1.6722
1781.518,-4.2019,2.9051,1.6722
1781.527,-4.2014,2.9218,1.6722
1781.535,-4.201,2.9384,1.6722
1781.543,-4.2005,2.9555,1.6722
1781.552,-4.1999,2.9734,1.6722
1781.561,-4.1995,2.9901,1.6722
1781.569,-4.199,3.0067,1.6722
1781.577,-4.1985,3.0234,1.6722
1781.586,-4.198,3.04,1.6722
1781.594,-4.1975,3.0569,1.6722
