time,pos_x,pos_z,rot_y
1773.328,-4.2172,-4.2578,55.1748
1773.336,-4.2148,-4.2599,55.7886
1773.345,-4.2124,-4.2621,56.4153
1773.353,-4.2097,-4.2645,57.0713
1773.362,-4.2068,-4.2672,57.7862
1773.371,-4.2039,-4.2698,58.4677
1773.379,-4.2008,-4.2725,59.1669
1773.387,-4.1976,-4.2753,59.8752
1773.396,-4.1943,-4.2783,60.5836
1773.404,-4.1908,-4.2814,61.2919
1773.412,-4.1871,-4.2847,62.0094
1773.421,-4.1833,-4.2881,62.7177
1773.429,-4.1793,-4.2916,63.426
1773.437,-4.1751,-4.2953,64.1344
1773.446,-4.1704,-4.2992,64.8429
1773.455,-4.165,-4.3036,65.6049
1773.463,-4.1596,-4.3079,66.3133
1773.481,-4.1465,-4.3178,67.8497
1773.49,-4.1396,-4.3225,68.5636
1773.498,-4.1323,-4.3274,69.272
1773.507,-4.124,-4.3328,70.0173
1773.516,-4.1147,-4.3386,70.777
1773.525,-4.106,-4.3437,71.4284
1773.533,-4.0968,-4.3489,72.0621
1773.541,-4.0871,-4.354,72.678
1773.55,-4.0769,-4.3593,73.283
1773.558,-4.0662,-4.3643,73.8634
1773.566,-4.0551,-4.3693,74.426
1773.575,-4.0435,-4.3742,74.971
1773.583,-4.0314,-4.379,75.4982
1773.591,-4.0188,-4.3835,76.01
1773.6,-4.0058,-4.3878,76.5017
1773.608,-3.9924,-4.3919,76.9757
1773.617,-3.9783,-4.3958,77.4402
1773.625,-3.964,-4.3992,77.8785
1773.634,-3.9487,-4.4025,78.3188
1773.642,-3.9337,-4.4052,78.7208
1773.651,-3.9176,-4.4076,79.1229
1773.659,-3.902,-4.4094,79.4886
1773.667,-3.8862,-4.4108,79.8365
1773.676,-3.8701,-4.4117,80.1668
1773.684,-3.8535,-4.4121,80.4855
1773.693,-3.8367,-4.412,80.7873
1773.701,-3.8202,-4.4113,81.0636
1773.709,-3.8037,-4.4101,81.3227
1773.719,-3.7856,-4.4082,81.5845
1773.727,-3.7691,-4.4058,81.806
1773.735,-3.7526,-4.4035,82.0097
1773.744,-3.736,-4.4012,82.1957
1773.752,-3.719,-4.3989,82.3688
1773.76,-3.7025,-4.3968,82.5188
1773.769,-3.685,-4.3945,82.6573
1773.778,-3.6685,-4.3924,82.771
1773.786,-3.652,-4.3904,82.867
1773.794,-3.6353,-4.3883,82.9456
1773.803,-3.6188,-4.3863,83.006
1773.811,-3.6022,-4.3842,83.0487
1773.819,-3.5857,-4.3822,83.0738
1773.828,-3.5691,-4.3802,83.081
1773.836,-3.5517,-4.3781,83.081
1773.845,-3.5351,-4.3761,83.081
1773.853,-3.5186,-4.3741,83.081
1773.861,-3.502,-4.3721,83.081
1773.87,-3.4855,-4.3701,83.081
1773.884,-3.4576,-4.3667,83.081
1773.892,-3.4406,-4.3646,83.081
1773.901,-3.4241,-4.3626,83.081
1773.909,-3.4074,-4.3606,83.081
1773.917,-3.3909,-4.3586,83.081
1773.926,-3.3743,-4.3566,83.081
1773.934,-3.3578,-4.3546,83.081
1773.943,-3.341,-4.3525,83.081
1773.951,-3.3235,-4.3504,83.081
1773.96,-3.3057,-4.3483,83.081
1773.969,-3.2892,-4.3463,83.081
1773.977,-3.2727,-4.3443,83.081
1773.985,-3.2561,-4.3422,83.081
1773.994,-3.2396,-4.3402,83.081
1774.002,-3.223,-4.3382,83.081
1774.01,-3.2065,-4.3362,83.081
1774.019,-3.1899,-4.3342,83.081
1774.027,-3.1734,-4.3322,83.081
1774.035,-3.1568,-4.3302,83.081
1774.044,-3.1403,-4.3282,83.081
1774.052,-3.1237,-4.3262,83.081
1774.06,-3.1072,-4.3242,83.081
1774.069,-3.0895,-4.322,83.081
1774.078,-3.073,-4.32,83.081
1774.086,-3.0564,-4.318,83.081
1774.094,-3.0399,-4.316,83.081
1774.103,-3.0233,-4.314,83.081
1774.111,-3.0068,-4.312,83.081
1774.12,-2.9893,-4.3099,83.081
1774.128,-2.9728,-4.3079,83.081
1774.136,-2.9562,-4.3059,83.081
1774.145,-2.9397,-4.3038,83.081
1774.153,-2.9231,-4.3018,83.081
1774.161,-2.9066,-4.2998,83.081
1774.17,-2.89,-4.2978,83.081
1774.178,-2.8735,-4.2958,83.081
1774.187,-2.8566,-4.2938,83.081
1774.195,-2.8397,-4.2917,83.081
1774.203,-2.8231,-4.2897,83.081
1774.212,-2.8066,-4.2877,83.081
1774.22,-2.79,-4.2857,83.081
1774.228,-2.7735,-4.2837,83.081
1774.237,-2.757,-4.2817,83.081
1774.245,-2.7404,-4.2797,83.081
1774.253,-2.7239,-4.2777,83.081
1774.262,-2.7073,-4.2756,83.081
1774.27,-2.6905,-4.2736,83.081
1774.279,-2.674,-4.2716,83.081
1774.287,-2.6574,-4.2696,83.081
1774.295,-2.6409,-4.2676,83.081
1774.305,-2.6214,-4.2652,83.081
1774.315,-2.6021,-4.2629,83.081
1774.324,-2.5843,-4.2607,83.081
1774.332,-2.5676,-4.2587,83.081
1774.34,-2.5511,-4.2567,83.081
1774.349,-2.5345,-4.2547,83.081
1774.357,-2.518,-4.2527,83.081
1774.365,-2.5014,-4.2507,83.081
1774.374,-2.4846,-4.2486,83.081
1774.382,-2.4681,-4.2466,83.081
1774.391,-2.4515,-4.2446,83.081
1774.399,-2.4343,-4.2425,83.081
1774.408,-2.4177,-4.2405,83.081
1774.416,-2.4012,-4.2385,83.081
1774.424,-2.3846,-4.2365,83.081
1774.433,-2.3681,-4.2345,83.081
1774.441,-2.3515,-4.2325,83.081
1774.449,-2.335,-4.2305,83.081
1774.458,-2.3184,-4.2285,83.081
1774.467,-2.3008,-4.2263,83.081
1774.475,-2.284,-4.2243,83.081
1774.483,-2.2675,-4.2223,83.081
1774.492,-2.2509,-4.2203,83.081
1774.5,-2.2344,-4.2183,83.081
1774.508,-2.2176,-4.2162,83.081
1774.517,-2.1998,-4.2141,83.081
1774.526,-2.1832,-4.2121,83.081
1774.534,-2.1664,-4.21,83.081
1774.544,-2.1469,-4.2076,83.081
1774.552,-2.1301,-4.2056,83.081
1774.561,-2.1136,-4.2036,83.081
1774.569,-2.097,-4.2016,83.081
1774.578,-2.0805,-4.1996,83.081
1774.586,-2.064,-4.1976,83.081
1774.594,-2.0474,-4.1956,83.081
1774.602,-2.0309,-4.1936,83.081
1774.611,-2.0143,-4.1916,83.081
1774.619,-1.9973,-4.1895,83.081
1774.628,-1.9808,-4.1875,83.081
1774.636,-1.9642,-4.1855,83.081
1774.644,-1.9477,-4.1835,83.081
1774.653,-1.9311,-4.1815,83.081
1774.661,-1.9146,-4.1795,83.081
1774.669,-1.898,-4.1774,83.081
1774.678,-1.8815,-4.1754,83.081
1774.686,-1.8646,-4.1734,83.081
1774.695,-1.848,-4.1714,83.081
1774.703,-1.8315,-4.1694,83.081
1774.711,-1.8146,-4.1673,83.081
1774.72,-1.798,-4.1653,83.081
1774.728,-1.7815,-4.1633,83.081
1774.736,-1.7649,-4.1613,83.081
1774.745,-1.7484,-4.1593,83.081
1774.753,-1.7319,-4.1573,83.081
1774.761,-1.7153,-4.1553,83.081
1774.77,-1.6988,-4.1533,83.081
1774.778,-1.6822,-4.1513,83.081
1774.786,-1.6657,-4.1492,83.081
1774.795,-1.6491,-4.1472,83.081
1774.803,-1.6326,-4.1452,83.081
1774.82,-1.5989,-4.1411,83.081
1774.829,-1.581,-4.139,83.081
1774.837,-1.5645,-4.137,83.081
1774.846,-1.5479,-4.135,83.081
1774.854,-1.5313,-4.1329,83.081
1774.863,-1.5141,-4.1309,83.081
1774.871,-1.4975,-4.1288,83.081
1774.88,-1.4805,-4.1268,83.081
1774.888,-1.464,-4.1248,83.081
1774.897,-1.4466,-4.1227,83.081
1774.905,-1.4301,-4.1207,83.081
1774.914,-1.412,-4.1185,83.081
1774.922,-1.3955,-4.1165,83.081
1774.931,-1.3789,-4.1145,83.081
1774.939,-1.3624,-4.1124,83.081
1774.948,-1.3458,-4.1104,83.081
1774.956,-1.3293,-4.1084,83.081
1774.964,-1.3121,-4.1063,83.081
1774.973,-1.2949,-4.1043,83.081
1774.981,-1.2783,-4.1022,83.081
1774.99,-1.2618,-4.1002,83.081
1774.998,-1.2452,-4.0982,83.081
1775.007,-1.2286,-4.0962,83.081
1775.015,-1.212,-4.0942,83.081
1775.023,-1.1955,-4.0922,83.081
1775.032,-1.1785,-4.0901,83.081
1775.04,-1.162,-4.0881,83.081
1775.048,-1.1454,-4.0861,83.081
1775.057,-1.1289,-4.0841,83.081
1775.065,-1.1123,-4.0821,83.081
1775.074,-1.095,-4.08,83.081
1775.082,-1.0784,-4.078,83.081
1775.09,-1.0619,-4.076,83.081
1775.099,-1.0453,-4.074,83.081
1775.107,-1.0288,-4.072,83.081
1775.115,-1.0123,-4.07,83.081
1775.124,-0.9957,-4.0679,83.081
1775.133,-0.9783,-4.0658,83.081
1775.141,-0.9615,-4.0638,83.081
1775.15,-0.9438,-4.0616,83.081
1775.158,-0.9272,-4.0596,83.081
1775.167,-0.9102,-4.0576,83.081
1775.176,-0.8917,-4.0553,83.081
1775.185,-0.8744,-4.0532,83.081
1775.194,-0.8558,-4.051,83.081
1775.203,-0.838,-4.0488,83.081
1775.212,-0.8207,-4.0467,83.081
1775.221,-0.8033,-4.0446,83.081
1775.229,-0.786,-4.0425,83.081
1775.239,-0.7668,-4.0402,83.081
1775.248,-0.7497,-4.0381,83.081
1775.257,-0.7317,-4.0359,83.081
1775.266,-0.7141,-4.0338,83.081
1775.275,-0.6953,-4.0315,83.081
1775.284,-0.6781,-4.0294,83.081
1775.293,-0.6606,-4.0273,83.081
1775.304,-0.6379,-4.0245,83.1146
1775.316,-0.6137,-4.0217,83.1877
1775.326,-0.5943,-4.0194,83.2708
1775.335,-0.5757,-4.0172,83.3728
1775.344,-0.5592,-4.0153,83.4814
1775.352,-0.5426,-4.0135,83.6076
1775.36,-0.5261,-4.0116,83.7516
1775.369,-0.5095,-4.0099,83.9132
1775.377,-0.4929,-4.0082,84.0927
1775.385,-0.4763,-4.0065,84.2898
1775.396,-0.4547,-4.0044,84.5161
1775.405,-0.4368,-4.0028,84.6837
1775.414,-0.4202,-4.0013,84.8209
1775.422,-0.4036,-3.9998,84.9405
1775.431,-0.3859,-3.9983,85.0475
1775.439,-0.3693,-3.9968,85.1304
1775.448,-0.352,-3.9954,85.1975
1775.457,-0.3336,-3.9939,85.2473
1775.465,-0.317,-3.9925,85.2745
1775.474,-0.3003,-3.9911,85.2839
1775.482,-0.2837,-3.9897,85.2839
1775.491,-0.2667,-3.9883,85.2839
1775.499,-0.249,-3.9869,85.2839
1775.508,-0.2324,-3.9855,85.2839
1775.517,-0.2148,-3.984,85.2839
1775.525,-0.1981,-3.9827,85.2839
1775.534,-0.1809,-3.9813,85.2839
1775.542,-0.1639,-3.9798,85.2839
1775.55,-0.1473,-3.9785,85.2839
1775.559,-0.1306,-3.9771,85.2839
1775.568,-0.1133,-3.9757,85.2839
1775.577,-0.0953,-3.9742,85.2839
1775.585,-0.0787,-3.9728,85.2839
1775.593,-0.0621,-3.9715,85.2839
1775.602,-0.0455,-3.9701,85.2839
1775.61,-0.028,-3.9686,85.2839
1775.619,-0.0114,-3.9673,85.2839
1775.627,0.0052,-3.9659,85.2839
1775.635,0.0218,-3.9645,85.2839
1775.644,0.0385,-3.9632,85.2839
1775.652,0.0552,-3.9618,85.2839
1775.66,0.0718,-3.9604,85.2839
1775.669,0.0884,-3.959,85.2839
1775.677,0.105,-3.9577,85.2839
1775.685,0.1216,-3.9563,85.2839
1775.694,0.1382,-3.9549,85.2839
1775.702,0.155,-3.9535,85.2839
1775.711,0.1718,-3.9522,85.2839
1775.719,0.1885,-3.9508,85.2839
1775.727,0.2051,-3.9494,85.2839
1775.736,0.2217,-3.948,85.2839
1775.744,0.2384,-3.9467,85.2839
1775.752,0.255,-3.9453,85.2839
1775.761,0.2716,-3.9439,85.2839
1775.769,0.2882,-3.9426,85.2839
1775.777,0.3049,-3.9412,85.2839
1775.786,0.3215,-3.9398,85.2839
1775.795,0.341,-3.9382,85.3084
1775.804,0.359,-3.9367,85.3517
1775.813,0.3756,-3.9354,85.4094
1775.821,0.3922,-3.9341,85.4848
1775.829,0.4088,-3.9328,85.5779
1775.838,0.4255,-3.9316,85.6889
1775.846,0.4421,-3.9303,85.8175
1775.854,0.4587,-3.9292,85.9639
1775.863,0.4754,-3.928,86.1285
1775.871,0.4921,-3.927,86.3103
1775.88,0.5087,-3.926,86.5097
1775.888,0.5253,-3.925,86.7269
1775.896,0.542,-3.9241,86.9618
1775.905,0.5587,-3.9233,87.1803
1775.913,0.5755,-3.9225,87.3809
1775.921,0.5922,-3.9218,87.5625
1775.93,0.6093,-3.9211,87.7309
1775.938,0.6265,-3.9205,87.8807
1775.947,0.6436,-3.9199,88.0105
1775.955,0.6602,-3.9194,88.1195
1775.964,0.6769,-3.9188,88.211
1775.972,0.6943,-3.9183,88.2872
1775.981,0.711,-3.9178,88.3424
1775.989,0.7276,-3.9174,88.3798
1775.997,0.7443,-3.9169,88.3996
1776.006,0.761,-3.9164,88.4017
1776.014,0.7776,-3.916,88.4017
1776.022,0.7943,-3.9155,88.4017
1776.031,0.8109,-3.915,88.4017
1776.039,0.8282,-3.9146,88.4017
1776.048,0.845,-3.9141,88.4017
1776.056,0.8616,-3.9136,88.4017
1776.064,0.8783,-3.9132,88.4017
1776.073,0.895,-3.9127,88.4017
1776.081,0.9116,-3.9122,88.4017
1776.089,0.9283,-3.9118,88.4017
1776.098,0.9449,-3.9113,88.4017
1776.106,0.9616,-3.9108,88.4017
1776.115,0.9798,-3.9103,88.4017
1776.124,0.9967,-3.9099,88.4017
1776.134,1.0173,-3.9093,88.4017
1776.143,1.0352,-3.9088,88.4017
1776.151,1.0523,-3.9083,88.4017
1776.171,1.0913,-3.9072,88.4017
1776.18,1.1095,-3.9067,88.4017
1776.189,1.1266,-3.9062,88.4017
1776.197,1.1433,-3.9058,88.4017
1776.205,1.1599,-3.9053,88.4017
1776.214,1.1766,-3.9048,88.4017
1776.222,1.1932,-3.9044,88.4017
1776.23,1.2099,-3.9039,88.4017
1776.239,1.2266,-3.9034,88.4017
1776.247,1.2432,-3.903,88.4017
1776.255,1.2599,-3.9025,88.4017
1776.264,1.2782,-3.902,88.4017
1776.273,1.2951,-3.9015,88.4017
1776.281,1.3123,-3.9011,88.4017
1776.29,1.3289,-3.9006,88.4017
1776.299,1.3466,-3.9001,88.4017
1776.308,1.3662,-3.8995,88.4017
1776.318,1.3851,-3.899,88.4017
1776.329,1.408,-3.8984,88.4017
1776.338,1.4246,-3.8979,88.4017
1776.348,1.4442,-3.8974,88.4017
1776.356,1.461,-3.8969,88.4017
1776.366,1.4807,-3.8964,88.4017
1776.374,1.4976,-3.8959,88.4017
1776.383,1.5143,-3.8954,88.4017
1776.391,1.5309,-3.895,88.4017
1776.399,1.5476,-3.8945,88.4017
1776.407,1.5642,-3.894,88.4017
1776.416,1.5809,-3.8936,88.4017
1776.425,1.5994,-3.893,88.4235
1776.434,1.6173,-3.8926,88.4652
1776.442,1.634,-3.8921,88.5217
1776.451,1.6517,-3.8917,88.6015
1776.46,1.6685,-3.8913,88.6952
1776.468,1.6851,-3.891,88.806
1776.476,1.7018,-3.8907,88.9344
1776.485,1.7185,-3.8904,89.0809
1776.493,1.736,-3.8902,89.2152
1776.502,1.7529,-3.89,89.3263
1776.51,1.7696,-3.8898,89.4183
1776.519,1.7862,-3.8896,89.4925
1776.527,1.8029,-3.8895,89.549
1776.535,1.8196,-3.8894,89.5878
1776.544,1.8362,-3.8893,89.6088
1776.552,1.8529,-3.8892,89.6122
1776.56,1.8698,-3.8891,89.6122
1776.569,1.8865,-3.8889,89.6122
1776.577,1.9034,-3.8888,89.6122
1776.585,1.9201,-3.8887,89.6122
1776.594,1.9367,-3.8886,89.6122
1776.602,1.9534,-3.8885,89.6122
1776.611,1.9708,-3.8884,89.6122
1776.619,1.9875,-3.8883,89.6122
1776.628,2.0042,-3.8881,89.6122
1776.636,2.0208,-3.888,89.6122
1776.644,2.0375,-3.8879,89.6122
1776.652,2.0542,-3.8878,89.6122
1776.661,2.0708,-3.8877,89.6122
1776.669,2.0879,-3.8876,89.6122
1776.678,2.1046,-3.8875,89.6122
1776.686,2.1213,-3.8873,89.6122
1776.694,2.1379,-3.8872,89.6122
1776.703,2.1556,-3.8871,89.6122
1776.712,2.1723,-3.887,89.6122
1776.72,2.189,-3.8869,89.6122
1776.728,2.2056,-3.8868,89.6122
1776.737,2.2224,-3.8867,89.6122
1776.745,2.2391,-3.8866,89.6122
1776.753,2.2558,-3.8864,89.6122
1776.762,2.2728,-3.8863,89.6122
1776.77,2.2899,-3.8862,89.6122
1776.779,2.3068,-3.8861,89.6122
1776.787,2.3235,-3.886,89.6122
1776.796,2.3402,-3.8859,89.6122
1776.804,2.3569,-3.8858,89.6122
1776.812,2.3735,-3.8856,89.6122
1776.821,2.3902,-3.8855,89.6122
1776.829,2.4069,-3.8854,89.6122
1776.838,2.4243,-3.8853,89.6122
1776.847,2.4422,-3.8852,89.6122
1776.855,2.4595,-3.8851,89.6122
1776.864,2.4762,-3.8849,89.6122
1776.872,2.4933,-3.8848,89.6122
1776.88,2.51,-3.8847,89.6122
1776.889,2.5266,-3.8846,89.6122
1776.897,2.5433,-3.8845,89.6122
1776.905,2.56,-3.8844,89.6122
1776.914,2.5766,-3.8843,89.6122
1776.922,2.5933,-3.8842,89.6122
1776.931,2.6101,-3.884,89.6122
1776.939,2.6268,-3.8839,89.6122
1776.947,2.6434,-3.8838,89.6122
1776.955,2.6601,-3.8837,89.6122
1776.964,2.6768,-3.8836,89.6122
1776.972,2.6935,-3.8835,89.6122
1776.981,2.7102,-3.8834,89.6122
1776.99,2.728,-3.8832,89.6122
1776.998,2.7447,-3.8831,89.6122
1777.006,2.7613,-3.883,89.6122
1777.014,2.778,-3.8829,89.6122
1777.023,2.7947,-3.8828,89.6122
1777.031,2.8113,-3.8827,89.6122
1777.039,2.828,-3.8826,89.6122
1777.048,2.8447,-3.8825,89.6122
