time,pos_x,pos_z,rot_y
1801.317,-1.2775,-1.9898,2.6721
1801.337,-1.2757,-1.9516,2.6721
1801.345,-1.2749,-1.935,2.6721
1801.353,-1.2742,-1.9183,2.6721
1801.362,-1.2734,-1.9017,2.6721
1801.37,-1.2726,-1.885,2.6721
1801.378,-1.2718,-1.8684,2.6721
1801.387,-1.271,-1.8504,2.6721
1801.396,-1.2702,-1.8337,2.6721
1801.404,-1.2694,-1.8168,2.6721
1801.412,-1.2686,-1.8,2.6721
1801.421,-1.2679,-1.783,2.6721
1801.429,-1.2671,-1.7663,2.6721
1801.438,-1.2663,-1.7497,2.6721
1801.446,-1.2655,-1.733,2.6721
1801.454,-1.2647,-1.7159,2.6721
1801.463,-1.2639,-1.6993,2.6721
1801.471,-1.2632,-1.6826,2.6721
1801.479,-1.2624,-1.666,2.6721
1801.488,-1.2616,-1.6493,2.6721
1801.496,-1.2608,-1.6327,2.6721
1801.505,-1.26,-1.6141,2.6721
1801.514,-1.2592,-1.5974,2.6721
1801.522,-1.2584,-1.5808,2.6721
1801.531,-1.2576,-1.5641,2.6721
1801.54,-1.2568,-1.5459,2.6721
1801.548,-1.256,-1.5293,2.6721
1801.556,-1.2552,-1.5126,2.6721
1801.565,-1.2545,-1.496,2.6721
1801.574,-1.2535,-1.4764,2.6721
1801.583,-1.2527,-1.4594,2.6721
1801.591,-1.252,-1.4427,2.6721
1801.6,-1.2511,-1.4243,2.6721
1801.609,-1.2503,-1.4077,2.6721
1801.617,-1.2496,-1.391,2.6721
1801.626,-1.2487,-1.3733,2.6721
1801.635,-1.2479,-1.356,2.6721
1801.643,-1.2471,-1.3393,2.6721
1801.651,-1.2464,-1.3226,2.6721
1801.66,-1.2456,-1.306,2.6721
1801.669,-1.2448,-1.2883,2.6721
1801.677,-1.244,-1.2717,2.6721
1801.686,-1.2431,-1.2528,2.6495
1801.696,-1.2423,-1.234,2.6044
1801.704,-1.2415,-1.2174,2.5466
1801.712,-1.2408,-1.2007,2.4711
1801.721,-1.2401,-1.184,2.3775
1801.729,-1.2395,-1.1674,2.2666
1801.738,-1.2388,-1.1499,2.1309
1801.746,-1.2382,-1.1332,1.9837
1801.755,-1.2377,-1.1166,1.8188
1801.763,-1.2372,-1.0999,1.6362
1801.771,-1.2368,-1.0833,1.4358
1801.78,-1.2364,-1.0666,1.2178
1801.788,-1.2362,-1.0499,0.9821
1801.797,-1.2359,-1.0312,0.7388
1801.806,-1.2358,-1.0145,0.5407
1801.814,-1.2357,-0.9977,0.3593
1801.822,-1.2356,-0.981,0.1968
1801.831,-1.2356,-0.9644,0.052
1801.839,-1.2356,-0.9477,359.9248
1801.847,-1.2357,-0.931,359.8154
1801.856,-1.2357,-0.9144,359.7237
1801.864,-1.2358,-0.8968,359.6466
1801.873,-1.236,-0.8789,359.5886
1801.882,-1.2361,-0.8622,359.5524
1801.89,-1.2362,-0.8451,359.5338
1801.899,-1.2364,-0.8284,359.5334
1801.907,-1.2365,-0.8118,359.5334
1801.915,-1.2367,-0.7951,359.5334
1801.924,-1.2368,-0.7771,359.5334
1801.933,-1.2369,-0.7604,359.5334
1801.941,-1.2371,-0.7438,359.5334
1801.95,-1.2372,-0.7261,359.5334
1801.958,-1.2374,-0.7095,359.5334
1801.967,-1.2375,-0.6915,359.5334
1801.975,-1.2376,-0.6748,359.5334
1801.984,-1.2378,-0.6581,359.5334
1801.992,-1.2379,-0.6414,359.5334
1802.001,-1.2381,-0.6236,359.5334
1802.009,-1.2382,-0.607,359.5334
1802.018,-1.2383,-0.5903,359.5334
1802.026,-1.2385,-0.5736,359.5334
1802.036,-1.2386,-0.5544,359.5334
1802.044,-1.2387,-0.5377,359.5334
1802.052,-1.2389,-0.521,359.5334
1802.061,-1.239,-0.5044,359.5334
1802.069,-1.2392,-0.4877,359.5334
1802.077,-1.2393,-0.471,359.5334
1802.086,-1.2394,-0.4544,359.5334
1802.094,-1.2396,-0.4377,359.5334
1802.102,-1.2397,-0.421,359.5334
1802.111,-1.2398,-0.4044,359.5334
1802.12,-1.24,-0.3859,359.5118
1802.129,-1.2402,-0.3685,359.4718
1802.137,-1.2403,-0.3518,359.416
1802.145,-1.2405,-0.3351,359.3424
1802.154,-1.2407,-0.3184,359.2509
1802.163,-1.241,-0.2999,359.1713
1802.173,-1.2413,-0.2802,359.1113
1802.181,-1.2416,-0.2635,359.0784
1802.189,-1.2418,-0.2468,359.0632
1802.198,-1.2421,-0.2302,359.0632
1802.206,-1.2424,-0.2135,359.0632
1802.215,-1.2427,-0.1965,359.0632
1802.225,-1.243,-0.1761,359.0632
1802.233,-1.2433,-0.1595,359.0632
1802.243,-1.2436,-0.1404,359.0632
1802.253,-1.2439,-0.12,359.0632
1802.261,-1.2442,-0.1034,359.0632
1802.269,-1.2445,-0.0867,359.0632
1802.278,-1.2447,-0.07,359.0632
1802.286,-1.245,-0.053,359.0632
1802.295,-1.2453,-0.0363,359.0632
1802.303,-1.2456,-0.0189,359.0632
1802.314,-1.2459,0.0019,359.0632
1802.324,-1.2462,0.0223,359.0632
1802.333,-1.2466,0.041,359.0632
1802.345,-1.2469,0.0639,359.0632
1802.354,-1.2472,0.0823,359.0632
1802.364,-1.2475,0.1013,359.0401
1802.373,-1.2479,0.1207,358.9927
1802.381,-1.2482,0.1374,358.9342
1802.39,-1.2485,0.1541,358.8579
1802.398,-1.2489,0.1707,358.764
1802.406,-1.2493,0.1874,358.6524
1802.415,-1.2497,0.204,358.523
1802.423,-1.2502,0.2207,358.3759
1802.432,-1.2507,0.2374,358.2112
1802.44,-1.2513,0.254,358.0285
1802.448,-1.2519,0.2707,357.8283
1802.457,-1.2526,0.2872,357.6101
1802.465,-1.2533,0.3024,357.3745
1802.473,-1.254,0.3164,357.1211
1802.482,-1.2547,0.3291,356.85
1802.49,-1.2554,0.3405,356.5612
1802.499,-1.2561,0.3512,356.2361
1802.507,-1.2567,0.3602,355.9068
1802.516,-1.2573,0.3678,355.5637
1802.524,-1.2579,0.3742,355.2029
1802.532,-1.2583,0.3794,354.8179
1802.541,-1.2587,0.3832,354.4213
1802.551,-1.2594,0.39,353.9005
1802.56,-1.2603,0.3977,353.4035
1802.569,-1.2613,0.4057,352.9471
1802.577,-1.2625,0.4149,352.473
1802.585,-1.264,0.4254,351.9812
1802.594,-1.2658,0.4372,351.4713
1802.602,-1.2678,0.4501,350.9439
1802.61,-1.2702,0.4642,350.3991
1802.619,-1.273,0.4796,349.8365
1802.627,-1.2761,0.496,349.256
1802.635,-1.2794,0.5123,348.6581
1802.644,-1.2828,0.5286,348.0423
1802.652,-1.2865,0.545,347.4023
1802.661,-1.2903,0.5613,346.7493
1802.669,-1.2943,0.5775,346.0801
1802.677,-1.2985,0.5936,345.3933
1802.686,-1.3029,0.6097,344.6888
1802.694,-1.3075,0.6257,343.9804
1802.712,-1.3183,0.6599,342.4559
1802.72,-1.3238,0.6765,341.7144
1802.729,-1.3292,0.6922,341.0061
1802.737,-1.3349,0.7079,340.2978
1802.745,-1.3407,0.7235,339.5893
1802.754,-1.3467,0.7391,338.8809
1802.762,-1.3529,0.7546,338.1725
1802.771,-1.3593,0.77,337.4641
1802.779,-1.3658,0.7853,336.7557
1802.787,-1.3726,0.8005,336.0474
1802.797,-1.3805,0.8177,335.2668
1802.805,-1.388,0.8335,334.5648
1802.814,-1.3955,0.8487,333.9026
1802.822,-1.403,0.8636,333.2686
1802.831,-1.4106,0.8784,332.6523
1802.839,-1.4184,0.8931,332.0537
1802.847,-1.4264,0.9077,331.4728
1802.855,-1.4345,0.9223,330.9097
1802.864,-1.4427,0.9368,330.3642
1802.872,-1.4511,0.9512,329.8364
1802.88,-1.4596,0.9655,329.3264
1802.889,-1.4682,0.9798,328.8341
1802.897,-1.477,0.994,328.3595
1802.906,-1.4858,1.0081,327.9026
1802.914,-1.4952,1.0228,327.444
1802.923,-1.5043,1.0368,327.0233
1802.931,-1.5135,1.0507,326.6204
1802.939,-1.5227,1.0645,326.2351
1802.948,-1.5321,1.0783,325.8676
1802.956,-1.5415,1.0921,325.5177
1802.964,-1.551,1.1058,325.1856
1802.973,-1.5606,1.1194,324.8712
1802.981,-1.5703,1.133,324.5744
1802.989,-1.58,1.1465,324.2955
1802.998,-1.5898,1.16,324.0342
1803.006,-1.5996,1.1734,323.7906
1803.015,-1.6106,1.1883,323.5428
1803.023,-1.6206,1.2016,323.3365
1803.032,-1.6306,1.215,323.148
1803.04,-1.6406,1.2283,322.9771
1803.049,-1.6511,1.2421,322.8186
1803.058,-1.6618,1.2562,322.6768
1803.066,-1.672,1.2695,322.5601
1803.074,-1.6821,1.2827,322.462
1803.083,-1.6923,1.2959,322.3816
1803.091,-1.7028,1.3095,322.3174
1803.1,-1.713,1.3227,322.273
1803.108,-1.7233,1.3359,322.2464
1803.116,-1.7335,1.3491,322.2374
1803.125,-1.7437,1.3623,322.2374
1803.133,-1.7541,1.3757,322.2374
1803.141,-1.7643,1.3889,322.2374
1803.15,-1.7745,1.402,322.2374
1803.158,-1.7849,1.4154,322.2374
1803.167,-1.7951,1.4286,322.2374
1803.175,-1.8053,1.4418,322.2374
1803.183,-1.8155,1.455,322.2374
1803.192,-1.8257,1.4682,322.2374
1803.2,-1.8361,1.4816,322.2374
1803.208,-1.8463,1.4948,322.2374
1803.217,-1.8565,1.5079,322.2374
1803.225,-1.8667,1.5211,322.2374
1803.235,-1.8787,1.5365,322.2374
1803.243,-1.8889,1.5497,322.2374
1803.252,-1.8992,1.5631,322.2374
1803.26,-1.9094,1.5762,322.2374
1803.268,-1.9196,1.5894,322.2374
1803.277,-1.9298,1.6026,322.2374
1803.285,-1.9404,1.6162,322.2374
1803.294,-1.9506,1.6294,322.2374
1803.305,-1.9648,1.6477,322.2374
1803.316,-1.9781,1.6649,322.2374
1803.325,-1.9893,1.6794,322.2374
1803.336,-2.0025,1.6963,322.2079
1803.344,-2.0128,1.7096,322.167
1803.353,-2.023,1.7228,322.1086
1803.361,-2.0333,1.7359,322.0325
1803.369,-2.0435,1.749,321.9387
1803.378,-2.0538,1.7621,321.8272
1803.386,-2.0642,1.7752,321.698
1803.394,-2.0745,1.7883,321.5511
1803.403,-2.0849,1.8013,321.3864
1803.411,-2.0954,1.8143,321.204
1803.42,-2.1061,1.8275,320.9991
1803.428,-2.1166,1.8404,320.7809
1803.436,-2.1272,1.8533,320.545
1803.445,-2.1379,1.8661,320.291
1803.453,-2.1486,1.8789,320.0197
1803.461,-2.1594,1.8916,319.7306
1803.47,-2.1708,1.905,319.4058
1803.478,-2.1818,1.9177,319.0772
1803.487,-2.1937,1.9312,318.7042
1803.496,-2.2056,1.9446,318.3557
1803.506,-2.2186,1.959,317.9993
1803.515,-2.2304,1.972,317.6988
1803.523,-2.2417,1.9842,317.43
1803.532,-2.2533,1.9968,317.1725
1803.54,-2.2647,2.009,316.9395
1803.548,-2.2761,2.0211,316.7243
1803.557,-2.2876,2.0332,316.5268
1803.565,-2.2991,2.0453,316.347
1803.573,-2.3106,2.0573,316.1848
1803.582,-2.3222,2.0693,316.0404
1803.59,-2.3338,2.0813,315.9138
1803.598,-2.3454,2.0932,315.8047
1803.607,-2.357,2.1051,315.7135
1803.615,-2.3687,2.1171,315.6399
1803.623,-2.3804,2.129,315.584
1803.632,-2.3922,2.141,315.5457
1803.64,-2.404,2.153,315.5254
1803.649,-2.4156,2.1649,315.5231
1803.657,-2.4273,2.1768,315.5231
1803.665,-2.439,2.1887,315.5231
1803.674,-2.4507,2.2006,315.5231
1803.682,-2.4624,2.2125,315.5231
1803.69,-2.474,2.2244,315.5231
1803.699,-2.4857,2.2363,315.5231
1803.707,-2.4974,2.2482,315.5231
1803.715,-2.5091,2.2601,315.5231
1803.724,-2.5208,2.272,315.5231
1803.732,-2.5325,2.2839,315.5231
1803.741,-2.5448,2.2965,315.5231
1803.749,-2.5567,2.3086,315.5231
1803.758,-2.5684,2.3205,315.5231
1803.766,-2.5801,2.3324,315.5231
1803.774,-2.5918,2.3443,315.5231
1803.783,-2.6034,2.3562,315.5231
1803.791,-2.6151,2.368,315.5231
1803.799,-2.6268,2.3799,315.5231
1803.808,-2.6385,2.3918,315.5231
1803.816,-2.6501,2.4037,315.5231
1803.824,-2.6618,2.4156,315.5231
1803.833,-2.6735,2.4275,315.5231
1803.841,-2.6852,2.4394,315.5231
1803.85,-2.6975,2.4519,315.5231
1803.858,-2.7091,2.4638,315.5231
1803.866,-2.7208,2.4757,315.5231
1803.875,-2.7325,2.4876,315.5231
1803.883,-2.7442,2.4995,315.5231
1803.891,-2.7559,2.5115,315.5231
1803.9,-2.7676,2.5233,315.5231
1803.908,-2.7793,2.5352,315.5231
1803.916,-2.791,2.5471,315.5231
1803.925,-2.8032,2.5596,315.5231
1803.933,-2.8149,2.5715,315.5231
1803.942,-2.827,2.5838,315.5231
1803.95,-2.8387,2.5957,315.5231
1803.959,-2.8508,2.6081,315.5231
1803.968,-2.8631,2.6206,315.5231
1803.976,-2.8748,2.6325,315.5231
1803.985,-2.8866,2.6445,315.5231
1803.993,-2.8983,2.6564,315.5231
1804.001,-2.91,2.6683,315.5231
1804.011,-2.9232,2.6818,315.5231
1804.019,-2.9349,2.6937,315.5231
1804.028,-2.9474,2.7065,315.5231
1804.037,-2.9599,2.7192,315.5231
1804.045,-2.9716,2.7311,315.5231
1804.062,-2.995,2.7549,315.5231
1804.07,-3.0067,2.7668,315.5231
1804.08,-3.0199,2.7804,315.5461
1804.089,-3.0325,2.7932,315.5883
1804.097,-3.0442,2.8051,315.6453
1804.105,-3.0558,2.817,315.7199
1804.114,-3.0674,2.829,315.8123
1804.122,-3.079,2.841,315.9224
1804.13,-3.0906,2.8529,316.0501
1804.139,-3.1021,2.865,316.1959
1804.147,-3.1136,2.8771,316.3591
1804.156,-3.1251,2.8892,316.54
